internalCode;responsible;performanceType;createdAt
494;Apoderado;RADICADO;09/06/25
494;Juzgado;ADMITE;15/07/25
494;Apoderado;NOTIFICACION_PERSONAL;21/07/25
494;Demandado;CONTESTACION_DEMANDA;01/08/25
495;Apoderado;RADICADO;11/06/25
495;Juzgado;ADMITE;18/06/25
495;Apoderado;NOTIFICACION_PERSONAL;19/06/25
495;Demandado;CONTESTACION_DEMANDA;08/07/25
495;Juzgado;FIJA_AUDIENCIA;11/08/25
496;Apoderado;RADICADO;11/06/25
496;Juzgado;INADMITIDO;08/07/25
496;Apoderado;SUBSANACION;15/07/25
496;Juzgado;ADMITE;31/07/25
497;Apoderado;RADICADO;24/07/25
497;Juzgado;INADMITIDO;19/08/25
497;Apoderado;SUBSANACION;27/08/25
497;Juzgado;ADMITE;08/09/25
497;Apoderado;NOTIFICACION_PERSONAL;17/09/25
498;Apoderado;RADICADO;18/06/25
498;Juzgado;ADMITE;25/07/25
498;Apoderado;NOTIFICACION_PERSONAL;01/08/25
498;Demandado;CONTESTACION_DEMANDA;15/08/25
499;Apoderado;RADICADO;18/06/25
499;Juzgado;INADMITIDO;01/08/25
499;Apoderado;SUBSANACION;12/08/25
499;Juzgado;ADMITE;11/09/25
499;Juzgado;NOTIFICACION_PERSONAL;23/09/25
500;Apoderado;RADICADO;18/06/25
500;Juzgado;INADMITIDO;11/09/25
500;Apoderado;SUBSANACION;22/09/25
501;Apoderado;RADICADO;18/06/25
501;Juzgado;ADMITE;19/09/25
501;Juzgado;NOTIFICACION_PERSONAL;22/09/25
502;Apoderado;RADICADO;18/06/25
502;Juzgado;ADMITE;02/07/25
502;Apoderado;NOTIFICACION_PERSONAL;04/07/25
502;Demandado;CONTESTACION_DEMANDA;18/07/25
502;Juzgado;FIJA_AUDIENCIA;30/07/25
502;Juzgado;CONCILIADO;20/08/25
503;Apoderado;RADICADO;20/06/25
503;Juzgado;INADMITIDO;02/07/25
503;Apoderado;SUBSANACION;09/07/25
503;Juzgado;ADMITE;18/07/25
503;Demandado;CONTESTACION_DEMANDA;21/07/25
503;Juzgado;INADMITE_CONTESTACION;13/08/25
503;Demandado;CONTESTACION_DEMANDA;20/08/25
503;Juzgado;FIJA_AUDIENCIA;29/08/25
504;Apoderado;RADICADO;24/06/25
504;Juzgado;ADMITE;16/07/25
504;Apoderado;NOTIFICACION_PERSONAL;21/07/25
505;Apoderado;RADICADO;24/06/25
505;Juzgado;INADMITIDO;15/07/25
505;Apoderado;SUBSANACION;23/07/25
505;Juzgado;ADMITE;13/08/25
505;Apoderado;NOTIFICACION_PERSONAL;21/08/25
505;Demandado;CONTESTACION_DEMANDA;17/09/25
506;Apoderado;RADICADO;20/06/25
506;Juzgado;ADMITE;01/07/25
506;Demandado;CONTESTACION_DEMANDA;17/07/25
506;Juzgado;FIJA_AUDIENCIA;13/08/25
506;Juzgado;CONCILIADO;12/09/25
507;Apoderado;RADICADO;20/06/25
507;Juzgado;ADMITE;01/08/25
507;Demandado;CONTESTACION_DEMANDA;19/08/25
507;Juzgado;FIJA_AUDIENCIA;01/09/25
508;Apoderado;RADICADO;24/06/25
508;Juzgado;ADMITE;08/07/25
508;Apoderado;NOTIFICACION_PERSONAL;14/07/25
508;Demandado;CONTESTACION_DEMANDA;28/07/25
508;Juzgado;FIJA_AUDIENCIA;19/08/25
509;Apoderado;RADICADO;20/06/25
509;Juzgado;ADMITE;16/07/25
509;Apoderado;NOTIFICACION_PERSONAL;21/07/25
509;Demandado;CONTESTACION_DEMANDA;04/08/25
510;Apoderado;RADICADO;20/06/25
510;Juzgado;ADMITE;10/07/25
510;Apoderado;NOTIFICACION_PERSONAL;11/07/25
510;Demandado;CONTESTACION_DEMANDA;28/07/25
510;Juzgado;FIJA_AUDIENCIA;21/08/25
511;Apoderado;RADICADO;20/06/25
511;Juzgado;ADMITE;25/06/25
511;Juzgado;NOTIFICACION_PERSONAL;15/07/25
511;Demandado;CONTESTACION_DEMANDA;29/07/25
511;Juzgado;FIJA_AUDIENCIA;20/08/25
511;Juzgado;CONCILIADO;24/09/25
512;Apoderado;RADICADO;20/06/25
512;Juzgado;ADMITE;24/06/25
512;Juzgado;NOTIFICACION_PERSONAL;25/06/25
512;Demandado;CONTESTACION_DEMANDA;11/07/25
512;Juzgado;FIJA_AUDIENCIA;11/07/25
512;Juzgado;CONCILIADO;23/09/25
513;Apoderado;RADICADO;20/06/25
513;Juzgado;ADMITE;27/06/25
513;Juzgado;NOTIFICACION_PERSONAL;04/07/25
513;Demandado;CONTESTACION_DEMANDA;18/07/25
513;Juzgado;FIJA_AUDIENCIA;31/07/25
514;Apoderado;RADICADO;20/06/25
514;Juzgado;INADMITIDO;01/08/25
514;Apoderado;SUBSANACION;12/08/25
514;Juzgado;ADMITE;01/09/25
515;Apoderado;RADICADO;24/06/25
515;Juzgado;ADMITE;01/07/25
515;Juzgado;NOTIFICACION_PERSONAL;09/07/25
515;Demandado;CONTESTACION_DEMANDA;23/07/25
515;Juzgado;FIJA_AUDIENCIA;05/08/25
516;Apoderado;RADICADO;25/06/25
516;Juzgado;ADMITE;04/07/25
516;Juzgado;NOTIFICACION_PERSONAL;08/07/25
516;Demandado;CONTESTACION_DEMANDA;22/07/25
516;Juzgado;FIJA_AUDIENCIA;04/08/25
516;Juzgado;CONCILIADO;12/09/25
517;Apoderado;RADICADO;25/06/25
517;Juzgado;ADMITE;16/09/25
518;Apoderado;RADICADO;25/06/25
518;Juzgado;INADMITIDO;01/08/25
518;Apoderado;SUBSANACION;13/08/25
518;Juzgado;ADMITE;12/09/25
518;Apoderado;NOTIFICACION_PERSONAL;17/09/25
519;Apoderado;RADICADO;25/06/25
520;Apoderado;RADICADO;25/06/25
520;Juzgado;ADMITE;21/07/25
520;Apoderado;NOTIFICACION_PERSONAL;22/07/25
520;Demandado;CONTESTACION_DEMANDA;15/08/25
521;Apoderado;RADICADO;25/06/25
521;Juzgado;ADMITE;26/06/25
521;Juzgado;NOTIFICACION_PERSONAL;15/07/25
521;Demandado;CONTESTACION_DEMANDA;30/07/25
521;Juzgado;FIJA_AUDIENCIA;20/08/25
521;Juzgado;CONCILIADO;24/09/25
522;Apoderado;RADICADO;25/06/25
522;Juzgado;ADMITE;01/07/25
522;Juzgado;NOTIFICACION_PERSONAL;04/07/25
522;Demandado;CONTESTACION_DEMANDA;22/07/25
522;Juzgado;FIJA_AUDIENCIA;19/08/25
522;Juzgado;CONCILIADO;19/09/25
523;Apoderado;RADICADO;25/06/25
523;Juzgado;ADMITE;01/08/25
523;Juzgado;NOTIFICACION_PERSONAL;15/08/25
523;Demandado;CONTESTACION_DEMANDA;23/09/25
524;Apoderado;RADICADO;26/06/25
524;Juzgado;ADMITE;27/06/25
524;Juzgado;NOTIFICACION_PERSONAL;01/07/25
524;Demandado;CONTESTACION_DEMANDA;11/07/25
524;Juzgado;FIJA_AUDIENCIA;14/07/25
524;Juzgado;CONCILIADO;15/09/25
525;Apoderado;RADICADO;26/06/25
525;Juzgado;ADMITE;16/07/25
525;Juzgado;NOTIFICACION_PERSONAL;21/07/25
525;Demandado;CONTESTACION_DEMANDA;15/08/25
526;Apoderado;RADICADO;04/07/25
526;Juzgado;ADMITE;04/07/25
526;Juzgado;NOTIFICACION_PERSONAL;08/07/25
526;Demandado;CONTESTACION_DEMANDA;22/07/25
526;Juzgado;FIJA_AUDIENCIA;01/08/25
526;Juzgado;FIJA_AUDIENCIA;25/08/25
526;Juzgado;CONCILIADO;15/09/25
527;Apoderado;RADICADO;26/06/25
527;Juzgado;ADMITE;10/07/25
527;Juzgado;NOTIFICACION_PERSONAL;25/07/25
527;Demandado;CONTESTACION_DEMANDA;11/08/25
527;Juzgado;FIJA_AUDIENCIA;21/08/25
528;Apoderado;RADICADO;26/06/25
529;Apoderado;RADICADO;26/06/25
529;Juzgado;INADMITIDO;07/07/25
529;Apoderado;SUBSANACION;15/07/25
529;Juzgado;ADMITE;18/07/25
529;Juzgado;NOTIFICACION_PERSONAL;NA
529;Apoderado;NOTIFICACION_PERSONAL;21/07/25
529;Demandado;CONTESTACION_DEMANDA;NA
529;Juzgado;FIJA_AUDIENCIA;01/08/25
529;Juzgado;INADMITE_CONTESTACION;13/08/25
529;Juzgado;CONCILIADO;12/09/25
530;Apoderado;RADICADO;27/06/25
530;Juzgado;ADMITE;01/07/25
530;Juzgado;NOTIFICACION_PERSONAL;07/07/25
530;Demandado;CONTESTACION_DEMANDA;22/07/25
530;Juzgado;FIJA_AUDIENCIA;19/08/25
530;Juzgado;CONCILIADO;19/09/25
531;Apoderado;RADICADO;27/06/25
532;Apoderado;RADICADO;03/07/25
532;Juzgado;ADMITE;28/07/25
532;Juzgado;NOTIFICACION_PERSONAL;01/08/25
532;Demandado;CONTESTACION_DEMANDA;26/08/25
532;Juzgado;FIJA_AUDIENCIA;01/09/25
533;Apoderado;RADICADO;27/06/25
533;Juzgado;ADMITE;03/07/25
533;Juzgado;NOTIFICACION_PERSONAL;23/07/25
533;Demandado;CONTESTACION_DEMANDA;13/08/25
533;Juzgado;FIJA_AUDIENCIA;04/09/25
534;Apoderado;RADICADO;27/06/25
534;Juzgado;ADMITE;03/07/25
534;Juzgado;NOTIFICACION_PERSONAL;11/08/25
534;Demandado;CONTESTACION_DEMANDA;23/09/25
535;Apoderado;RADICADO;24/07/25
535;Juzgado;ADMITE;05/08/25
535;Juzgado;NOTIFICACION_PERSONAL;11/08/25
535;Demandado;CONTESTACION_DEMANDA;27/08/25
535;Demandado;CONTESTACION_DEMANDA;23/09/25
536;Apoderado;RADICADO;27/06/25
537;Apoderado;RADICADO;27/06/25
537;Juzgado;ADMITE;03/07/25
537;Apoderado;NOTIFICACION_PERSONAL;04/07/25
537;Demandado;CONTESTACION_DEMANDA;22/07/25
537;Juzgado;FIJA_AUDIENCIA;04/08/25
538;Apoderado;RADICADO;26/09/25
539;Apoderado;RADICADO;01/07/25
540;Juzgado;RADICADO;26/09/25
541;Apoderado;RADICADO;01/07/25
541;Juzgado;ADMITE;30/07/25
541;Juzgado;NOTIFICACION_PERSONAL;15/08/25
541;Demandado;CONTESTACION_DEMANDA;02/09/25
541;Juzgado;FIJA_AUDIENCIA;16/09/25
541;Demandado;CONTESTACION_DEMANDA;24/09/25
542;Apoderado;RADICADO;01/07/25
542;Juzgado;ADMITE;16/07/25
542;Juzgado;NOTIFICACION_PERSONAL;21/07/25
543;Apoderado;RADICADO;01/07/25
543;Juzgado;ADMITE;22/07/25
543;Juzgado;NOTIFICACION_PERSONAL;25/07/25
543;Demandado;CONTESTACION_DEMANDA;25/07/25
543;Juzgado;FIJA_AUDIENCIA;15/09/25
544;Apoderado;RADICADO;01/07/25
545;Apoderado;RADICADO;01/07/25
545;Juzgado;ADMITE;22/07/25
545;Juzgado;NOTIFICACION_PERSONAL;25/07/25
545;Demandado;CONTESTACION_DEMANDA;12/08/25
545;Juzgado;FIJA_AUDIENCIA;13/08/25
545;Juzgado;CONCILIADO;22/08/25
546;Apoderado;RADICADO;01/07/25
547;Apoderado;RADICADO;01/07/25
547;Juzgado;INADMITIDO;08/08/25
547;Apoderado;SUBSANACION;19/08/25
547;Juzgado;ADMITE;15/09/25
548;Apoderado;RADICADO;01/07/25
548;Juzgado;INADMITIDO;29/08/25
548;Apoderado;SUBSANACION;03/09/25
548;Juzgado;ADMITE;12/09/25
548;Apoderado;NOTIFICACION_PERSONAL;17/09/25
549;Apoderado;RADICADO;03/07/25
550;Apoderado;RADICADO;03/07/25
550;Juzgado;ADMITE;25/07/25
550;Juzgado;NOTIFICACION_PERSONAL;29/07/25
550;Demandado;CONTESTACION_DEMANDA;13/08/25
550;Juzgado;FIJA_AUDIENCIA;04/09/25
551;Apoderado;RADICADO;04/07/25
551;Juzgado;ADMITE;21/07/25
551;Apoderado;NOTIFICACION_PERSONAL;22/07/25
551;Demandado;CONTESTACION_DEMANDA;04/08/25
551;Juzgado;ADMITE;12/08/25
551;Juzgado;FIJA_AUDIENCIA;21/08/25
552;Apoderado;RADICADO;03/07/25
552;Juzgado;INADMITIDO;26/08/25
552;Apoderado;SUBSANACION;01/09/25
552;Juzgado;ADMITE;22/09/25
553;Apoderado;RADICADO;03/07/25
553;Juzgado;ADMITE;09/07/25
553;Apoderado;NOTIFICACION_PERSONAL;11/07/25
553;Demandado;CONTESTACION_DEMANDA;28/07/25
553;Juzgado;FIJA_AUDIENCIA;29/07/25
553;Juzgado;CONCILIADO;19/09/25
554;Apoderado;RADICADO;03/07/25
554;Juzgado;INADMITIDO;31/07/25
554;Apoderado;SUBSANACION;11/08/25
554;Juzgado;ADMITE;23/09/25
555;Apoderado;RADICADO;03/07/25
555;Juzgado;ADMITE;07/07/25
555;Apoderado;NOTIFICACION_PERSONAL;08/07/25
555;Demandado;CONTESTACION_DEMANDA;22/07/25
555;Juzgado;FIJA_AUDIENCIA;05/08/25
556;Apoderado;RADICADO;03/07/25
556;Juzgado;INADMITIDO;12/09/25
556;Apoderado;SUBSANACION;18/09/25
557;Apoderado;RADICADO;03/07/25
557;Juzgado;ADMITE;01/08/25
557;Apoderado;NOTIFICACION_PERSONAL;04/08/25
557;Juzgado;FIJA_AUDIENCIA;01/09/25
558;Apoderado;RADICADO;03/07/25
558;Juzgado;ADMITE;08/09/25
558;Apoderado;NOTIFICACION_PERSONAL;17/09/25
559;Apoderado;RADICADO;04/07/25
559;Juzgado;ADMITE;09/07/25
559;Apoderado;NOTIFICACION_PERSONAL;11/07/25
559;Demandado;CONTESTACION_DEMANDA;24/07/25
559;Juzgado;INADMITE_CONTESTACION;31/07/25
559;Demandado;CONTESTACION_DEMANDA;14/08/25
559;Juzgado;FIJA_AUDIENCIA;19/08/25
560;Apoderado;RADICADO;04/07/25
560;Juzgado;ADMITE;11/07/25
560;Demandado;CONTESTACION_DEMANDA;12/08/25
560;Juzgado;FIJA_AUDIENCIA;21/08/25
561;Apoderado;RADICADO;04/07/25
561;Juzgado;ADMITE;11/07/25
561;Apoderado;NOTIFICACION_PERSONAL;15/07/25
561;Demandado;CONTESTACION_DEMANDA;28/07/25
561;Juzgado;FIJA_AUDIENCIA;15/08/25
561;Juzgado;CONCILIADO;02/09/25
562;Apoderado;RADICADO;26/09/25
563;Apoderado;RADICADO;04/07/25
563;Juzgado;ADMITE;21/07/25
563;Apoderado;NOTIFICACION_PERSONAL;22/07/25
563;Demandado;CONTESTACION_DEMANDA;04/08/25
563;Juzgado;FIJA_AUDIENCIA;08/09/25
564;Apoderado;RADICADO;04/07/25
564;Juzgado;ADMITE;25/07/25
564;Apoderado;NOTIFICACION_PERSONAL;29/07/25
564;Demandado;CONTESTACION_DEMANDA;12/08/25
564;Juzgado;FIJA_AUDIENCIA;04/09/25
565;Apoderado;RADICADO;07/07/25
565;Juzgado;INADMITIDO;22/07/25
565;Apoderado;SUBSANACION;30/07/25
565;Juzgado;ADMITE;NA
565;Apoderado;NOTIFICACION_PERSONAL;06/08/25
565;Demandado;CONTESTACION_DEMANDA;05/09/25
565;Juzgado;FIJA_AUDIENCIA;10/09/25
566;Apoderado;RADICADO;24/07/25
566;Juzgado;INADMITIDO;04/08/25
566;Apoderado;SUBSANACION;13/08/25
566;Juzgado;ADMITE;13/08/25
566;Apoderado;NOTIFICACION_PERSONAL;21/08/25
566;Demandado;CONTESTACION_DEMANDA;11/09/25
566;Juzgado;INADMITE_CONTESTACION;12/09/25
567;Apoderado;RADICADO;26/09/25
568;Apoderado;RADICADO;07/07/25
569;Apoderado;RADICADO;07/07/25
569;Juzgado;ADMITE;10/07/25
569;Apoderado;NOTIFICACION_PERSONAL;11/07/25
569;Demandado;CONTESTACION_DEMANDA;24/07/25
569;Juzgado;ADMITE;30/07/25
569;Juzgado;CONCILIADO;28/08/25
570;Demandante;RADICADO;26/09/25
571;Apoderado;RADICADO;07/07/25
572;Apoderado;RADICADO;07/07/25
572;Juzgado;ADMITE;05/08/25
572;Apoderado;NOTIFICACION_PERSONAL;17/09/25
573;Apoderado;RADICADO;20/08/25
574;Apoderado;RADICADO;07/07/25
574;Juzgado;ADMITE;01/08/25
574;Juzgado;INADMITE_CONTESTACION;01/09/25
575;Apoderado;RADICADO;07/07/25
575;Juzgado;INADMITIDO;12/09/25
575;Apoderado;SUBSANACION;18/09/25
576;Apoderado;RADICADO;07/07/25
577;Apoderado;RADICADO;08/07/25
577;Juzgado;ADMITE;18/09/25
577;Apoderado;NOTIFICACION_PERSONAL;23/09/25
578;Apoderado;RADICADO;07/07/25
578;Juzgado;INADMITIDO;31/07/25
578;Apoderado;SUBSANACION;08/08/25
579;Apoderado;RADICADO;08/07/25
579;Juzgado;ADMITE;15/08/25
579;Apoderado;NOTIFICACION_PERSONAL;17/09/25
580;Apoderado;RADICADO;08/07/25
580;Juzgado;ADMITE;10/07/25
580;Apoderado;NOTIFICACION_PERSONAL;15/07/25
580;Demandado;CONTESTACION_DEMANDA;28/07/25
580;Juzgado;FIJA_AUDIENCIA;31/07/25
581;Apoderado;RADICADO;08/07/25
581;Juzgado;INADMITIDO;04/08/25
581;Apoderado;SUBSANACION;13/08/25
581;Juzgado;ADMITE;02/09/25
581;Apoderado;NOTIFICACION_PERSONAL;17/09/25
582;Apoderado;RADICADO;08/07/25
582;Juzgado;ADMITE;11/07/25
582;Apoderado;NOTIFICACION_PERSONAL;15/07/25
582;Demandado;CONTESTACION_DEMANDA;29/07/25
582;Juzgado;FIJA_AUDIENCIA;04/08/25
583;Apoderado;RADICADO;08/07/25
583;Juzgado;ADMITE;10/07/25
583;Apoderado;NOTIFICACION_PERSONAL;15/07/25
583;Demandado;CONTESTACION_DEMANDA;29/07/25
583;Juzgado;ADMITE;01/08/25
583;Juzgado;CONCILIADO;12/09/25
584;Apoderado;RADICADO;08/07/25
584;Juzgado;ADMITE;28/07/25
584;Apoderado;NOTIFICACION_PERSONAL;01/08/25
584;Demandado;CONTESTACION_DEMANDA;26/08/25
584;Juzgado;CONCILIADO;01/09/25
585;Apoderado;RADICADO;09/07/25
585;Juzgado;ADMITE;16/07/25
585;Apoderado;NOTIFICACION_PERSONAL;21/07/25
585;Demandado;CONTESTACION_DEMANDA;30/07/25
585;Juzgado;FIJA_AUDIENCIA;04/09/25
585;Juzgado;CONCILIADO;26/09/25
586;Apoderado;RADICADO;09/07/25
586;Juzgado;INADMITIDO;13/08/25
586;Apoderado;SUBSANACION;21/08/25
586;Juzgado;ADMITE;11/09/25
586;Apoderado;NOTIFICACION_PERSONAL;23/09/25
587;Apoderado;RADICADO;09/07/25
587;Juzgado;ADMITE;04/09/25
587;Apoderado;NOTIFICACION_PERSONAL;17/09/25
588;Apoderado;RADICADO;09/07/25
588;Juzgado;ADMITE;08/09/25
588;Apoderado;NOTIFICACION_PERSONAL;17/09/25
589;Apoderado;RADICADO;09/07/25
589;Juzgado;ADMITE;16/07/25
589;Apoderado;NOTIFICACION_PERSONAL;21/07/25
589;Demandado;CONTESTACION_DEMANDA;15/08/25
589;Juzgado;FIJA_AUDIENCIA;01/09/25
590;Apoderado;RADICADO;09/07/25
591;Apoderado;RADICADO;09/07/25
591;Juzgado;ADMITE;18/07/25
591;Apoderado;NOTIFICACION_PERSONAL;12/08/25
591;Demandado;CONTESTACION_DEMANDA;25/08/25
591;Juzgado;FIJA_AUDIENCIA;12/09/25
592;Apoderado;RADICADO;09/07/25
592;Juzgado;ADMITE;01/08/25
592;Apoderado;NOTIFICACION_PERSONAL;15/08/25
592;Demandado;CONTESTACION_DEMANDA;23/09/25
593;Apoderado;RADICADO;10/07/25
594;Apoderado;RADICADO;10/07/25
595;Apoderado;RADICADO;10/07/25
595;Juzgado;INADMITIDO;25/09/25
596;Apoderado;RADICADO;24/07/25
596;Juzgado;ADMITE;01/08/25
596;Apoderado;NOTIFICACION_PERSONAL;11/08/25
596;Demandado;CONTESTACION_DEMANDA;12/09/25
597;Apoderado;RADICADO;08/08/25
597;Juzgado;ADMITE;20/08/25
597;Apoderado;NOTIFICACION_PERSONAL;28/08/25
597;Demandado;CONTESTACION_DEMANDA;10/09/25
597;Juzgado;INADMITE_CONTESTACION;19/09/25
597;Demandado;CONTESTACION_DEMANDA;26/09/25
598;Apoderado;RADICADO;11/07/25
598;Juzgado;ADMITE;14/08/25
599;Apoderado;RADICADO;11/07/25
599;Juzgado;ADMITE;17/09/25
599;Apoderado;NOTIFICACION_PERSONAL;22/09/25
600;Apoderado;RADICADO;11/07/25
600;Juzgado;INADMITIDO;26/08/25
600;Apoderado;SUBSANACION;01/09/25
600;Juzgado;ADMITE;22/09/25
601;Apoderado;RADICADO;11/07/25
601;Juzgado;ADMITE;04/09/25
601;Juzgado;NOTIFICACION_PERSONAL;17/09/25
602;Apoderado;RADICADO;11/07/25
602;Juzgado;ADMITE;28/07/25
602;Apoderado;NOTIFICACION_PERSONAL;01/08/25
602;Demandado;CONTESTACION_DEMANDA;14/08/25
602;Juzgado;FIJA_AUDIENCIA;21/08/25
603;Apoderado;RADICADO;11/07/25
603;Juzgado;ADMITE;17/07/25
603;Apoderado;NOTIFICACION_PERSONAL;21/07/25
603;Demandado;CONTESTACION_DEMANDA;30/07/25
603;Juzgado;FIJA_AUDIENCIA;04/08/25
604;Apoderado;RADICADO;11/07/25
604;Juzgado;ADMITE;18/07/25
604;Juzgado;NOTIFICACION_PERSONAL;12/08/25
604;Demandado;CONTESTACION_DEMANDA;25/08/25
604;Juzgado;FIJA_AUDIENCIA;02/09/25
604;Juzgado;FIJA_AUDIENCIA;12/09/25
605;Apoderado;RADICADO;11/07/25
605;Juzgado;ADMITE;11/08/25
605;Apoderado;NOTIFICACION_PERSONAL;15/08/25
605;Demandado;CONTESTACION_DEMANDA;02/09/25
606;Apoderado;RADICADO;14/07/25
606;Juzgado;ADMITE;15/07/25
606;Juzgado;NOTIFICACION_PERSONAL;21/07/25
606;Demandado;CONTESTACION_DEMANDA;14/08/25
606;Juzgado;FIJA_AUDIENCIA;21/08/25
607;Apoderado;RADICADO;28/08/25
607;Juzgado;INADMITIDO;29/08/25
607;Apoderado;SUBSANACION;08/09/25
607;Juzgado;ADMITE;09/09/25
607;Apoderado;NOTIFICACION_PERSONAL;17/09/25
608;Apoderado;RADICADO;15/07/25
608;Juzgado;ADMITE;17/07/25
608;Juzgado;NOTIFICACION_PERSONAL;21/07/25
608;Demandado;CONTESTACION_DEMANDA;05/08/25
608;Juzgado;FIJA_AUDIENCIA;22/08/25
609;Apoderado;RADICADO;14/07/25
609;Juzgado;ADMITE;24/07/25
609;Juzgado;NOTIFICACION_PERSONAL;01/08/25
609;Demandado;CONTESTACION_DEMANDA;21/08/25
609;Juzgado;FIJA_AUDIENCIA;15/09/25
610;Apoderado;RADICADO;14/07/25
611;Apoderado;RADICADO;14/07/25
611;Juzgado;ADMITE;18/07/25
611;Juzgado;NOTIFICACION_PERSONAL;22/07/25
611;Demandado;CONTESTACION_DEMANDA;04/08/25
611;Juzgado;INADMITE_CONTESTACION;22/08/25
611;Demandado;CONTESTACION_DEMANDA;29/08/25
612;Apoderado;RADICADO;14/07/25
612;Juzgado;ADMITE;04/09/25
612;Juzgado;NOTIFICACION_PERSONAL;17/09/25
613;Apoderado;RADICADO;14/07/25
613;Juzgado;INADMITIDO;09/09/25
613;Apoderado;SUBSANACION;12/09/25
614;Apoderado;RADICADO;14/07/25
614;Juzgado;INADMITIDO;12/09/25
614;Apoderado;SUBSANACION;18/09/25
615;Apoderado;RADICADO;14/07/25
615;Juzgado;ADMITE;28/07/25
615;Apoderado;NOTIFICACION_PERSONAL;01/08/25
615;Demandado;CONTESTACION_DEMANDA;26/08/25
615;Juzgado;FIJA_AUDIENCIA;01/09/25
616;Apoderado;RADICADO;14/07/25
616;Juzgado;ADMITE;02/09/25
616;Apoderado;NOTIFICACION_PERSONAL;03/09/25
616;Demandado;CONTESTACION_DEMANDA;16/09/25
617;Apoderado;RADICADO;14/07/25
618;Apoderado;RADICADO;15/07/25
618;Juzgado;ADMITE;16/07/25
618;Apoderado;NOTIFICACION_PERSONAL;21/07/25
619;Apoderado;RADICADO;15/07/25
619;Juzgado;INADMITIDO;25/08/25
619;Apoderado;SUBSANACION;29/08/25
619;Juzgado;ADMITE;11/09/25
619;Apoderado;NOTIFICACION_PERSONAL;23/09/25
620;Apoderado;RADICADO;15/07/25
620;Juzgado;ADMITE;30/07/25
620;Apoderado;NOTIFICACION_PERSONAL;01/08/25
620;Demandado;CONTESTACION_DEMANDA;21/08/25
621;Apoderado;RADICADO;26/09/25
622;Apoderado;RADICADO;15/07/25
622;Juzgado;ADMITE;12/09/25
622;Apoderado;NOTIFICACION_PERSONAL;17/09/25
623;Apoderado;RADICADO;24/07/25
624;Apoderado;RADICADO;15/07/25
624;Juzgado;ADMITE;14/08/25
624;Juzgado;NOTIFICACION_PERSONAL;15/08/25
625;Apoderado;RADICADO;15/07/25
626;Apoderado;RADICADO;15/07/25
626;Juzgado;ADMITE;21/07/25
626;Apoderado;NOTIFICACION_PERSONAL;22/07/25
626;Demandado;CONTESTACION_DEMANDA;05/08/25
626;Juzgado;FIJA_AUDIENCIA;11/08/25
627;Apoderado;RADICADO;16/07/25
627;Juzgado;ADMITE;18/07/25
627;Apoderado;NOTIFICACION_PERSONAL;21/07/25
627;Demandado;CONTESTACION_DEMANDA;30/07/25
627;Juzgado;FIJA_AUDIENCIA;01/08/25
627;Juzgado;CONCILIADO;12/09/25
628;Apoderado;RADICADO;16/07/25
628;Juzgado;ADMITE;28/07/25
628;Apoderado;NOTIFICACION_PERSONAL;01/08/25
628;Demandado;CONTESTACION_DEMANDA;21/08/25
628;Juzgado;FIJA_AUDIENCIA;21/08/25
629;Apoderado;RADICADO;16/07/25
629;Juzgado;ADMITE;18/09/25
629;Apoderado;NOTIFICACION_PERSONAL;23/09/25
630;Apoderado;RADICADO;16/07/25
630;Juzgado;INADMITIDO;11/08/25
630;Juzgado;ADMITE;19/08/25
630;Apoderado;SUBSANACION;20/08/25
630;Juzgado;ADMITE;08/09/25
630;Apoderado;NOTIFICACION_PERSONAL;17/09/25
631;Apoderado;RADICADO;16/07/25
631;Juzgado;ADMITE;21/07/25
631;Apoderado;NOTIFICACION_PERSONAL;23/07/25
631;Demandado;CONTESTACION_DEMANDA;01/08/25
631;Juzgado;FIJA_AUDIENCIA;04/09/25
632;Apoderado;RADICADO;16/07/25
632;Juzgado;ADMITE;24/09/25
633;Apoderado;RADICADO;16/07/25
633;Juzgado;INADMITIDO;09/09/25
633;Apoderado;SUBSANACION;12/09/25
634;Apoderado;RADICADO;26/09/25
635;Apoderado;RADICADO;16/07/25
635;Juzgado;ADMITE;21/07/25
635;Apoderado;NOTIFICACION_PERSONAL;13/08/25
635;Demandado;CONTESTACION_DEMANDA;28/08/25
635;Juzgado;INADMITE_CONTESTACION;21/09/25
636;Apoderado;RADICADO;16/07/25
636;Juzgado;ADMITE;21/07/25
636;Apoderado;NOTIFICACION_PERSONAL;13/08/25
636;Demandado;CONTESTACION_DEMANDA;23/09/25
637;Apoderado;RADICADO;16/07/25
637;Juzgado;ADMITE;21/07/25
637;Juzgado;NOTIFICACION_PERSONAL;18/09/25
638;Apoderado;RADICADO;16/07/25
638;Juzgado;ADMITE;17/07/25
638;juzgado;NOTIFICACION_PERSONAL;17/07/25
638;Demandado;CONTESTACION_DEMANDA;29/07/25
638;Juzgado;FIJA_AUDIENCIA;04/08/25
639;Apoderado;RADICADO;16/07/25
639;Juzgado;INADMITIDO;29/08/25
639;Apoderado;SUBSANACION;03/09/25
639;Juzgado;ADMITE;19/09/25
640;Apoderado;RADICADO;16/07/25
640;Juzgado;INADMITIDO;24/07/25
640;Apoderado;SUBSANACION;25/07/25
640;Juzgado;ADMITE;05/08/25
640;Apoderado;NOTIFICACION_PERSONAL;11/08/25
